timestamp,tag_id,x_pos,y_pos,heading,direction,energy,speed,total_distance
0351.0,6,50.1735,7.49273,-2.74995,2.78075,1098.31,1.92885,1073.9
0351.1,6,50.2072,7.40587,-2.82072,2.76818,1098.5,1.84129,1073.99
0351.1,6,50.2404,7.32365,-2.9401,2.75471,1098.64,1.74992,1074.08
0351.2,6,50.273,7.2463,-3.08793,2.73872,1098.72,1.65446,1074.17
0351.2,6,50.305,7.174,3.07649,2.7203,1098.8,1.55669,1074.25
0351.3,6,50.3364,7.10694,2.97662,2.69696,1099.06,1.45589,1074.32
0351.3,6,50.3673,7.04526,2.88528,2.66944,1099.2,1.35475,1074.39
0351.4,6,50.3977,6.98892,2.83137,2.63869,1099.35,1.25528,1074.45
0351.4,6,50.428,6.9384,2.79138,2.58924,1099.55,1.15249,1074.51
0351.5,6,50.458,6.89347,2.77654,2.53964,1099.69,1.05687,1074.56
0351.5,6,50.4876,6.85394,2.76985,2.48263,1099.72,0.966165,1074.61
0351.6,6,50.5171,6.81973,2.73649,2.41189,1099.74,0.882365,1074.66
0351.6,6,50.5465,6.7907,2.68337,2.32802,1099.78,0.808556,1074.7
0351.7,6,50.5759,6.76659,2.63355,2.23261,1099.82,0.74565,1074.74
0351.7,6,50.6054,6.74715,2.5954,2.12463,1099.84,0.695739,1074.77
0351.8,6,50.6352,6.73203,2.59918,2.01119,1099.86,0.661913,1074.81
0351.8,6,50.6654,6.72077,2.62602,1.89964,1099.89,0.640393,1074.84
0351.9,6,50.6961,6.71299,2.67188,1.79327,1099.92,0.631563,1074.87
0351.9,6,50.7274,6.7082,2.74109,1.70017,1099.97,0.634114,1074.9
0352.0,6,50.7594,6.70597,2.83364,1.62269,1100.02,0.6454,1074.94
0352.0,6,50.7922,6.70573,2.93585,1.56452,1100.05,0.65965,1074.97
0352.1,6,50.8258,6.70705,3.04712,1.52283,1100.07,0.677812,1075
0352.1,6,50.8603,6.70925,-3.11654,1.5031,1100.07,0.69648,1075.04
0352.2,6,50.8958,6.71184,-2.98967,1.49681,1100.09,0.71607,1075.07
0352.2,6,50.9324,6.71444,-2.86863,1.50181,1100.12,0.73738,1075.11
0352.3,6,50.97,6.71662,-2.77352,1.51683,1100.16,0.75855,1075.15
0352.3,6,51.0087,6.7181,-2.70148,1.53861,1100.19,0.779976,1075.19
0352.4,6,51.0486,6.71858,-2.62591,1.56543,1100.21,0.802929,1075.22
0352.4,6,51.0895,6.7179,-2.55184,1.59473,1100.23,0.824821,1075.27
0352.5,6,51.1316,6.71591,-2.4965,1.6257,1100.24,0.848446,1075.31
0352.5,6,51.1747,6.71254,-2.45668,1.65638,1100.25,0.87019,1075.35
0352.6,6,51.2189,6.70775,-2.42412,1.68592,1100.28,0.895515,1075.4
0352.6,6,51.2641,6.70166,-2.39228,1.71043,1100.31,0.918054,1075.44
0352.7,6,51.3103,6.69446,-2.35969,1.73046,1100.34,0.940459,1075.49
0352.7,6,51.3575,6.68621,-2.33842,1.74853,1100.37,0.962426,1075.54
0352.8,6,51.4053,6.67707,-2.33822,1.76155,1100.39,0.979529,1075.58
0352.8,6,51.4541,6.66754,-2.36544,1.76456,1100.39,0.997674,1075.63
0352.9,6,51.5037,6.65785,-2.40853,1.76333,1100.41,1.01314,1075.68
0352.9,6,51.554,6.64831,-2.45441,1.7559,1100.44,1.02691,1075.74
0353.0,6,51.605,6.63927,-2.49604,1.74266,1100.48,1.0401,1075.79
0353.0,6,51.6568,6.63096,-2.52527,1.72534,1100.52,1.05135,1075.84
0353.1,6,51.7092,6.62366,-2.53785,1.70338,1100.55,1.06018,1075.89
0353.1,6,51.7622,6.61763,-2.53968,1.67753,1100.58,1.06978,1075.95
0353.2,6,51.8158,6.61297,-2.54474,1.65033,1100.6,1.07916,1076
0353.2,6,51.87,6.60988,-2.551,1.62022,1100.61,1.08882,1076.05
0353.3,6,51.9248,6.60841,-2.55416,1.59037,1100.62,1.09945,1076.11
0353.3,6,51.9802,6.60848,-2.55181,1.56254,1100.63,1.1095,1076.16
0353.4,6,52.036,6.61012,-2.52206,1.53456,1100.66,1.1192,1076.22
0353.4,6,52.0922,6.61327,-2.47206,1.50861,1100.71,1.12889,1076.28
0353.5,6,52.1488,6.61781,-2.43239,1.48504,1100.76,1.13837,1076.33
0353.5,6,52.2057,6.62362,-2.41056,1.46379,1100.81,1.14639,1076.39
0353.6,6,52.2629,6.63059,-2.39731,1.44477,1100.85,1.1534,1076.45
0353.6,6,52.3202,6.63861,-2.38544,1.42797,1100.86,1.15988,1076.51
0353.7,6,52.3776,6.64754,-2.36861,1.41281,1100.87,1.16301,1076.56
0353.7,6,52.435,6.65733,-2.33649,1.39829,1100.88,1.16459,1076.62
0353.8,6,52.4923,6.66795,-2.29201,1.38382,1100.91,1.16471,1076.68
0353.8,6,52.5493,6.6794,-2.25656,1.36875,1100.94,1.16366,1076.74
0353.9,6,52.6061,6.69176,-2.24416,1.35258,1100.96,1.16049,1076.8
0353.9,6,52.6624,6.70496,-2.26955,1.33607,1100.97,1.15644,1076.86
0354.0,6,52.7182,6.71926,-2.32332,1.31426,1100.99,1.15126,1076.91
0354.0,6,52.7736,6.73489,-2.37087,1.28907,1101.01,1.14976,1076.97
0354.1,6,52.8284,6.75208,-2.40204,1.2589,1101.03,1.14807,1077.03
0354.1,6,52.8825,6.77102,-2.41798,1.22566,1101.07,1.14721,1077.09
0354.2,6,52.936,6.79198,-2.42104,1.18818,1101.11,1.15055,1077.14
0354.2,6,52.9889,6.81507,-2.41494,1.14896,1101.15,1.15553,1077.2
0354.3,6,53.041,6.84056,-2.40599,1.10515,1101.2,1.16345,1077.26
0354.3,6,53.0925,6.86861,-2.39868,1.06023,1101.24,1.17457,1077.32
0354.4,6,53.1432,6.89929,-2.38333,1.01583,1101.29,1.18994,1077.38
0354.4,6,53.1932,6.93264,-2.3357,0.971576,1101.31,1.20681,1077.44
0354.5,6,53.2425,6.96872,-2.25603,0.928389,1101.33,1.22714,1077.5
0354.5,6,53.2911,7.00745,-2.19049,0.887602,1101.35,1.24737,1077.56
0354.6,6,53.3389,7.04868,-2.1465,0.850461,1101.39,1.26848,1077.62
0354.6,6,53.3859,7.09225,-2.0956,0.81511,1101.42,1.28708,1077.69
0354.7,6,53.4322,7.13796,-2.01998,0.783889,1101.43,1.30492,1077.75
0354.7,6,53.4776,7.18557,-1.92479,0.754356,1101.46,1.31884,1077.82
0354.8,6,53.5221,7.23477,-1.81911,0.728797,1101.51,1.3289,1077.88
0354.8,6,53.5656,7.28528,-1.70629,0.70505,1101.56,1.33405,1077.95
0354.9,6,53.608,7.33691,-1.59206,0.682704,1101.57,1.33773,1078.02
0354.9,6,53.6494,7.38941,-1.49734,0.662264,1101.63,1.33604,1078.08
0355.0,6,53.6895,7.44251,-1.4326,0.642698,1101.78,1.32996,1078.15
0355.0,6,53.7284,7.49617,-1.3956,0.621787,1101.92,1.32368,1078.22
0355.1,6,53.7659,7.55029,-1.37211,0.600488,1101.94,1.31431,1078.28
0355.1,6,53.8019,7.60483,-1.2961,0.578356,1102.11,1.30523,1078.35
0355.2,6,53.8364,7.65979,-1.18185,0.555264,1102.33,1.29615,1078.41
0355.2,6,53.8695,7.71527,-1.0653,0.530934,1102.48,1.2901,1078.48
0355.3,6,53.901,7.77137,-0.95742,0.504503,1102.54,1.28542,1078.54
0355.3,6,53.9309,7.82825,-0.865757,0.476706,1102.65,1.28494,1078.61
0355.4,6,53.9592,7.88606,-0.788405,0.447924,1102.82,1.28843,1078.67
0355.4,6,53.9859,7.94499,-0.730973,0.417836,1102.88,1.29656,1078.74
0355.5,6,54.011,8.00537,-0.698084,0.38748,1102.93,1.31243,1078.8
0355.5,6,54.0346,8.06729,-0.667093,0.35666,1103,1.33032,1078.87
0355.6,6,54.0568,8.13098,-0.625024,0.327412,1103.04,1.3551,1078.93
0355.6,6,54.0776,8.19663,-0.576564,0.299147,1103.08,1.38554,1079
0355.7,6,54.0971,8.26459,-0.52322,0.273897,1103.1,1.42329,1079.07
0355.7,6,54.1155,8.33479,-0.455567,0.25002,1103.12,1.46098,1079.15
0355.8,6,54.1327,8.40733,-0.377993,0.228716,1103.13,1.50146,1079.22
0355.8,6,54.1491,8.48216,-0.30331,0.210712,1103.13,1.54225,1079.3
0355.9,6,54.1647,8.55921,-0.243851,0.195831,1103.16,1.58249,1079.38
0355.9,6,54.1797,8.6386,-0.213296,0.18469,1103.18,1.6269,1079.46
0356.0,6,54.1945,8.72021,-0.194897,0.177086,1103.18,1.66913,1079.54
0356.0,6,54.2091,8.80379,-0.182566,0.172164,1103.21,1.70656,1079.62
0356.1,6,54.2239,8.8894,-0.192897,0.170725,1103.23,1.74774,1079.71
0356.1,6,54.2391,8.977,-0.235029,0.172999,1103.25,1.78793,1079.8
0356.2,6,54.255,9.06641,-0.303087,0.177207,1103.31,1.82554,1079.89
0356.2,6,54.2719,9.15755,-0.391694,0.185325,1103.37,1.86319,1079.98
0356.3,6,54.29,9.25028,-0.468692,0.196052,1103.39,1.89875,1080.08
0356.3,6,54.3098,9.34448,-0.514356,0.210239,1103.43,1.93391,1080.17
0356.4,6,54.3313,9.44007,-0.522531,0.226093,1103.46,1.96851,1080.27
0356.4,6,54.355,9.53691,-0.500175,0.244119,1103.47,2.0025,1080.37
0356.5,6,54.3809,9.63496,-0.464927,0.263864,1103.48,2.03714,1080.47
0356.5,6,54.4094,9.73415,-0.437154,0.28458,1103.49,2.07233,1080.58
0356.6,6,54.4405,9.83428,-0.410838,0.306297,1103.51,2.10464,1080.68
0356.6,6,54.4743,9.93521,-0.374367,0.328746,1103.54,2.13671,1080.79
0356.7,6,54.5109,10.0369,-0.311197,0.350814,1103.56,2.16941,1080.9
0356.7,6,54.5503,10.1391,-0.244417,0.373116,1103.56,2.19891,1081.01
0356.8,6,54.5923,10.2418,-0.188688,0.394757,1103.57,2.22504,1081.12
0356.8,6,54.6371,10.3445,-0.158488,0.416012,1103.58,2.24776,1081.23
0356.9,6,54.6846,10.4473,-0.162289,0.437931,1103.62,2.26831,1081.34
0356.9,6,54.7346,10.5497,-0.186121,0.459918,1103.68,2.28259,1081.46
0357.0,6,54.7869,10.6515,-0.209737,0.479945,1103.72,2.29148,1081.57
0357.0,6,54.8414,10.7525,-0.247357,0.499586,1103.75,2.29426,1081.69
0357.1,6,54.8978,10.8523,-0.285458,0.518807,1103.76,2.29138,1081.8
0357.1,6,54.9558,10.9508,-0.327533,0.537382,1103.79,2.28544,1081.91
0357.2,6,55.0153,11.0476,-0.374697,0.555985,1103.81,2.26924,1082.03
0357.2,6,55.076,11.1426,-0.403871,0.573139,1103.82,2.25081,1082.14
0357.3,6,55.1378,11.2358,-0.41863,0.589511,1103.85,2.23027,1082.25
0357.3,6,55.2004,11.327,-0.424474,0.605669,1103.88,2.20876,1082.36
0357.4,6,55.2638,11.4163,-0.41089,0.621098,1103.89,2.18448,1082.47
0357.4,6,55.3278,11.5038,-0.379337,0.635489,1103.9,2.16065,1082.58
0357.5,6,55.3923,11.5893,-0.341372,0.649008,1103.91,2.13761,1082.69
0357.5,6,55.4573,11.6733,-0.294687,0.661174,1103.98,2.11843,1082.79
0357.6,6,55.5226,11.756,-0.277473,0.671017,1104.03,2.10508,1082.9
0357.6,6,55.5884,11.8378,-0.302882,0.679015,1104.04,2.09654,1083
0357.7,6,55.6546,11.9189,-0.343162,0.685483,1104.14,2.09413,1083.11
0357.7,6,55.7212,11.9999,-0.371426,0.6896,1104.35,2.09781,1083.21
0357.8,6,55.7883,12.081,-0.376748,0.690664,1104.54,2.10876,1083.32
0357.8,6,55.8558,12.1628,-0.349656,0.68986,1104.61,2.1264,1083.43
0357.9,6,55.9238,12.2457,-0.303976,0.686095,1104.69,2.15133,1083.53
0357.9,6,55.9923,12.3302,-0.249543,0.679433,1104.96,2.18409,1083.64
0358.0,6,56.0613,12.4167,-0.200171,0.67113,1105.1,2.22378,1083.75
0358.0,6,56.1309,12.5056,-0.13379,0.661232,1105.12,2.26861,1083.87
0358.1,6,56.2008,12.5973,-0.091026,0.648951,1105.24,2.31955,1083.98
0358.1,6,56.2712,12.692,-0.0717952,0.635355,1105.32,2.37239,1084.1
0358.2,6,56.3419,12.7899,-0.0505487,0.622272,1105.36,2.43143,1084.22
0358.2,6,56.413,12.8913,-0.0416052,0.607267,1105.58,2.49248,1084.34
0358.3,6,56.4842,12.9964,-0.0530249,0.592203,1105.77,2.55429,1084.47
0358.3,6,56.5556,13.1051,-0.0897314,0.57758,1105.82,2.61692,1084.6
0358.4,6,56.6271,13.2175,-0.140209,0.563283,1105.88,2.67961,1084.73
0358.4,6,56.6986,13.3333,-0.165277,0.549804,1106.05,2.73772,1084.87
0358.5,6,56.7702,13.4525,-0.159233,0.537919,1106.15,2.79385,1085.01
0358.5,6,56.8417,13.5748,-0.128344,0.526861,1106.21,2.84588,1085.15
0358.6,6,56.9131,13.6998,-0.108023,0.516658,1106.53,2.89035,1085.29
0358.6,6,56.9844,13.8272,-0.090244,0.50767,1106.74,2.92908,1085.44
0358.7,6,57.0554,13.9566,-0.056565,0.500509,1106.8,2.9594,1085.59
0358.7,6,57.1263,14.0876,-0.00297373,0.494155,1106.9,2.98492,1085.74
0358.8,6,57.197,14.2199,0.0091365,0.49028,1107.23,3.00397,1085.89
0358.8,6,57.2675,14.3528,1.22E-05,0.48737,1107.46,3.01068,1086.04
0358.9,6,57.3378,14.4858,0.00550443,0.485542,1107.52,3.00868,1086.19
0358.9,6,57.4079,14.6189,0.0128863,0.4847,1107.65,3.00661,1086.34
0359.0,6,57.4778,14.7515,0.00727302,0.485405,1107.74,2.99475,1086.49
0359.0,6,57.5476,14.8833,-0.0417663,0.487504,1107.77,2.978,1086.64
0359.1,6,57.6172,15.014,-0.109551,0.489848,1107.94,2.95776,1086.79
0359.1,6,57.6867,15.1437,-0.144243,0.492498,1108.2,2.93572,1086.93
0359.2,6,57.756,15.2722,-0.151337,0.495645,1108.3,2.91477,1087.08
0359.2,6,57.8254,15.3996,-0.13905,0.499225,1108.35,2.89593,1087.22
0359.3,6,57.8945,15.526,-0.114424,0.501239,1108.64,2.87703,1087.37
0359.3,6,57.9635,15.6515,-0.0945865,0.502755,1108.82,2.86244,1087.51
0359.4,6,58.0323,15.7767,-0.0535433,0.502738,1108.83,2.85493,1087.65
0359.4,6,58.101,15.9017,-0.0102937,0.501926,1108.95,2.85218,1087.8
0359.5,6,58.1693,16.0269,-0.00599211,0.498196,1109.02,2.85319,1087.94
0359.5,6,58.2372,16.1527,-0.00703734,0.494075,1109.05,2.85987,1088.08
0359.6,6,58.3047,16.2792,0.00889284,0.488566,1109.08,2.87029,1088.23
0359.6,6,58.3716,16.4066,0.0229104,0.482367,1109.37,2.88184,1088.37
0359.7,6,58.438,16.535,0.0209602,0.474918,1109.58,2.89415,1088.51
0359.7,6,58.5035,16.6647,-0.0195009,0.465875,1109.61,2.91042,1088.66
0359.8,6,58.5681,16.7957,-0.0676014,0.455398,1109.69,2.92429,1088.8
0359.8,6,58.6316,16.9278,-0.0872614,0.445327,1109.81,2.9352,1088.95
0359.9,6,58.6938,17.061,-0.0843541,0.434568,1109.85,2.94072,1089.1
0359.9,6,58.7546,17.1948,-0.0655648,0.424619,1109.98,2.93899,1089.25
0400.0,6,58.814,17.3287,-0.0168392,0.414714,1110.25,2.9262,1089.39
0400.0,6,58.8717,17.4624,0.0327299,0.405288,1110.35,2.9056,1089.54
0400.1,6,58.9278,17.5952,0.0926469,0.397444,1110.41,2.87583,1089.68
0400.1,6,58.9822,17.7269,0.135437,0.390075,1110.68,2.83982,1089.82
0400.2,6,59.035,17.8569,0.147166,0.385069,1110.89,2.79484,1089.96
0400.2,6,59.0864,17.9847,0.172519,0.381085,1110.96,2.74137,1090.1
0400.3,6,59.1361,18.1099,0.208012,0.377755,1111.05,2.6779,1090.24
0400.3,6,59.1844,18.2321,0.233707,0.376633,1111.17,2.61123,1090.37
0400.4,6,59.2316,18.3511,0.218346,0.377521,1111.21,2.5437,1090.5
0400.4,6,59.2778,18.467,0.153469,0.380095,1111.32,2.47919,1090.62
0400.5,6,59.3232,18.5798,0.0994838,0.383895,1111.62,2.41674,1090.74
0400.5,6,59.3681,18.6897,0.0783189,0.389354,1111.85,2.36043,1090.86
0400.6,6,59.4128,18.7971,0.0706075,0.3955,1111.91,2.31692,1090.98
0400.6,6,59.4575,18.9025,0.0733836,0.403473,1112.11,2.28135,1091.09
0400.7,6,59.5026,19.0063,0.109437,0.412072,1112.35,2.25886,1091.21
0400.7,6,59.5483,19.1093,0.15338,0.4198,1112.46,2.25188,1091.32
0400.8,6,59.5948,19.2121,0.205891,0.426228,1112.47,2.26092,1091.43
0400.8,6,59.6424,19.3157,0.220631,0.431253,1112.6,2.28804,1091.55
0400.9,6,59.6912,19.4209,0.214959,0.434764,1112.65,2.32978,1091.66
0400.9,6,59.7413,19.5283,0.226782,0.436896,1112.69,2.38405,1091.78
0401.0,6,59.7928,19.6383,0.242384,0.437842,1113.05,2.44761,1091.9
0401.0,6,59.8458,19.7516,0.247685,0.437245,1113.33,2.52028,1092.03
0401.1,6,59.9002,19.8686,0.222921,0.434515,1113.41,2.59925,1092.15
0401.1,6,59.9559,19.9894,0.167449,0.431419,1113.47,2.68313,1092.29
0401.2,6,60.013,20.1144,0.134279,0.426853,1113.64,2.76864,1092.43
0401.2,6,60.0711,20.2434,0.129331,0.422427,1113.71,2.84985,1092.57
0401.3,6,60.1302,20.3761,0.144218,0.417991,1113.76,2.92451,1092.71
0401.3,6,60.1902,20.5124,0.172892,0.413004,1113.95,2.99463,1092.86
0401.4,6,60.2506,20.6517,0.212249,0.408379,1114.06,3.05121,1093.01
0401.4,6,60.3115,20.7934,0.256461,0.405578,1114.08,3.09352,1093.17
0401.5,6,60.3728,20.9367,0.315865,0.40316,1114.22,3.1235,1093.32
0401.5,6,60.434,21.081,0.336483,0.401113,1114.61,3.13661,1093.48
0401.6,6,60.4951,21.2251,0.344026,0.400765,1114.82,3.12902,1093.64
0401.6,6,60.556,21.3685,0.359752,0.402131,1114.84,3.10961,1093.79
0401.7,6,60.6165,21.5102,0.36138,0.40438,1114.95,3.07077,1093.95
0401.7,6,60.6765,21.6492,0.343394,0.408421,1115,3.01211,1094.1
0401.8,6,60.7358,21.7847,0.29218,0.413827,1115.02,2.93855,1094.25
0401.8,6,60.7943,21.9159,0.235993,0.421563,1115.22,2.84899,1094.39
0401.9,6,60.8518,22.0419,0.21812,0.431204,1115.44,2.74426,1094.53
0401.9,6,60.9084,22.162,0.225328,0.443055,1115.5,2.62641,1094.66
0402.0,6,60.9637,22.2758,0.250049,0.456637,1115.63,2.4968,1094.79
0402.0,6,61.0178,22.3828,0.289833,0.472061,1115.87,2.36437,1094.91
0402.1,6,61.0707,22.4827,0.323133,0.491774,1116.02,2.22391,1095.02
0402.1,6,61.1219,22.575,0.373225,0.512674,1116.04,2.07335,1095.13
0402.2,6,61.1714,22.6594,0.416256,0.537407,1116.14,1.91961,1095.22
0402.2,6,61.2193,22.736,0.417846,0.566465,1116.19,1.77253,1095.31
0402.3,6,61.2657,22.8052,0.426012,0.599117,1116.24,1.62975,1095.4
0402.3,6,61.3104,22.867,0.435373,0.636138,1116.54,1.48994,1095.47
0402.4,6,61.3532,22.9218,0.430241,0.672619,1116.82,1.35901,1095.54
0402.4,6,61.3939,22.9702,0.400971,0.709632,1116.95,1.23442,1095.61
0402.5,6,61.4327,23.0126,0.338834,0.752146,1116.98,1.12452,1095.66
0402.5,6,61.4694,23.0499,0.288737,0.784922,1117.16,1.0201,1095.72
0402.6,6,61.5036,23.0826,0.269076,0.813568,1117.33,0.9232,1095.76
0402.6,6,61.5353,23.1119,0.261463,0.829205,1117.38,0.842612,1095.81
0402.7,6,61.5645,23.1384,0.283495,0.832649,1117.5,0.772102,1095.85
0402.7,6,61.5908,23.1633,0.321801,0.80841,1117.57,0.710413,1095.88
0402.8,6,61.6143,23.1873,0.349965,0.758493,1117.58,0.659753,1095.92
0402.8,6,61.6346,23.2114,0.390149,0.678761,1117.75,0.622427,1095.95
0402.9,6,61.6517,23.2366,0.402562,0.567888,1118.11,0.60598,1095.98
0402.9,6,61.6654,23.2635,0.384443,0.43908,1118.28,0.606968,1096.01
0403.0,6,61.6758,23.2931,0.383014,0.304602,1118.3,0.635965,1096.04
0403.0,6,61.6828,23.3261,0.379873,0.178628,1118.39,0.69046,1096.07
0403.1,6,61.6865,23.3631,0.362409,0.0759601,1118.47,0.764075,1096.11
0403.1,6,61.6871,23.4047,0.317275,-0.00214305,1118.49,0.854418,1096.15
0403.2,6,61.685,23.4511,0.250037,-0.0567073,1118.56,0.955745,1096.2
0403.2,6,61.6806,23.5026,0.204619,-0.0932127,1118.74,1.06067,1096.25
0403.3,6,61.6744,23.5593,0.195945,-0.113139,1118.81,1.16774,1096.31
0403.3,6,61.6669,23.6213,0.205756,-0.120235,1118.86,1.27469,1096.37
0403.4,6,61.6591,23.6886,0.225818,-0.113272,1119.06,1.38238,1096.44
0403.4,6,61.6519,23.7612,0.234803,-0.0933376,1119.26,1.48328,1096.51
0403.5,6,61.6462,23.8389,0.253847,-0.0655068,1119.33,1.58276,1096.59
0403.5,6,61.643,23.9214,0.283946,-0.0287264,1119.34,1.67344,1096.67
0403.6,6,61.6435,24.0083,0.280159,0.0171717,1119.39,1.75952,1096.76
0403.6,6,61.6486,24.0991,0.273594,0.0697036,1119.41,1.84033,1096.85
0403.7,6,61.6595,24.1939,0.288176,0.129616,1119.51,1.93018,1096.94
0403.7,6,61.6771,24.2922,0.308063,0.192215,1119.61,2.02164,1097.04
0403.8,6,61.7022,24.3938,0.336936,0.258792,1119.66,2.11787,1097.15
0403.8,6,61.7356,24.4984,0.362061,0.326676,1119.67,2.22394,1097.26
0403.9,6,61.778,24.6057,0.374353,0.392709,1119.71,2.33611,1097.37
0403.9,6,61.8297,24.7153,0.387009,0.456239,1119.75,2.45484,1097.49
0404.0,6,61.8909,24.8272,0.412287,0.515099,1119.76,2.58143,1097.62
0404.0,6,61.9616,24.9408,0.442275,0.568852,1119.78,2.70722,1097.76
0404.1,6,62.0413,25.0561,0.447992,0.616624,1119.78,2.83785,1097.9
0404.1,6,62.1299,25.1731,0.42505,0.658408,1119.83,2.96642,1098.04
0404.2,6,62.2268,25.2913,0.382953,0.694859,1119.9,3.08595,1098.2
0404.2,6,62.331,25.4105,0.333528,0.725852,1119.98,3.19188,1098.35
0404.3,6,62.4416,25.5302,0.296168,0.752291,1120.05,3.28237,1098.52
0404.3,6,62.5578,25.6502,0.278496,0.773976,1120.06,3.3581,1098.68
0404.4,6,62.6781,25.7702,0.300564,0.791186,1120.08,3.41162,1098.85
0404.4,6,62.8017,25.8897,0.349893,0.805908,1120.09,3.44341,1099.03
0404.5,6,62.9273,26.008,0.393442,0.818175,1120.09,3.4521,1099.2
0404.5,6,63.0538,26.1246,0.448841,0.827856,1120.09,3.43554,1099.37
0404.6,6,63.18,26.2393,0.512734,0.835311,1120.1,3.40177,1099.54
0404.6,6,63.305,26.3514,0.585337,0.841162,1120.1,3.34134,1099.71
0404.7,6,63.4278,26.4603,0.655624,0.846475,1120.12,3.26222,1099.87
0404.7,6,63.5477,26.5656,0.710573,0.851858,1120.16,3.1657,1100.03
0404.8,6,63.6641,26.6666,0.737798,0.857684,1120.21,3.05285,1100.19
0404.8,6,63.7763,26.7628,0.736327,0.863506,1120.29,2.92318,1100.33
0404.9,6,63.8839,26.854,0.718056,0.869205,1120.36,2.7854,1100.48
0404.9,6,63.9865,26.9398,0.698458,0.875843,1120.42,2.63702,1100.61
0405.0,6,64.0838,27.02,0.665085,0.883284,1120.42,2.4846,1100.74
0405.0,6,64.1758,27.0945,0.618022,0.892354,1120.43,2.32718,1100.85
0405.1,6,64.2623,27.1632,0.544231,0.902421,1120.44,2.16936,1100.96
0405.1,6,64.3433,27.226,0.467058,0.914092,1120.45,2.01098,1101.07
0405.2,6,64.419,27.2832,0.411349,0.927984,1120.46,1.86061,1101.16
0405.2,6,64.4895,27.3349,0.384929,0.941096,1120.47,1.71165,1101.25
0405.3,6,64.5549,27.3816,0.395035,0.952989,1120.48,1.57277,1101.33
0405.3,6,64.6154,27.424,0.427149,0.961782,1120.5,1.44623,1101.4
0405.4,6,64.6712,27.4624,0.449394,0.970476,1120.51,1.32625,1101.47
0405.4,6,64.7225,27.4974,0.48228,0.972873,1120.53,1.21368,1101.53
0405.5,6,64.7694,27.5297,0.525481,0.964763,1120.57,1.11612,1101.59
0405.5,6,64.8124,27.5603,0.575779,0.946274,1120.6,1.03563,1101.64
0405.6,6,64.8516,27.5899,0.627505,0.916492,1120.63,0.966136,1101.69
0405.6,6,64.8874,27.619,0.665249,0.874489,1120.68,0.908906,1101.74
0405.7,6,64.9194,27.6485,0.677858,0.81066,1120.7,0.858586,1101.78
0405.7,6,64.9481,27.6788,0.667497,0.738311,1120.71,0.827508,1101.82
0405.8,6,64.9736,27.7106,0.660133,0.65526,1120.75,0.812312,1101.86
0405.8,6,64.9958,27.7444,0.659335,0.555135,1120.78,0.810045,1101.9
0405.9,6,65.0148,27.7808,0.63299,0.455505,1120.78,0.825519,1101.95
0405.9,6,65.0308,27.82,0.588847,0.364503,1120.79,0.855213,1101.99
0406.0,6,65.0438,27.8623,0.53366,0.276895,1120.8,0.895309,1102.03
0406.0,6,65.0539,27.9077,0.480061,0.198443,1120.81,0.942726,1102.08
0406.1,6,65.0611,27.9561,0.437674,0.130488,1120.83,0.992092,1102.13
0406.1,6,65.0654,28.0076,0.399266,0.0698001,1120.84,1.04579,1102.18
0406.2,6,65.0669,28.0618,0.385865,0.013887,1120.88,1.09882,1102.23
0406.2,6,65.0656,28.1187,0.388898,-0.035846,1120.92,1.14957,1102.29
0406.3,6,65.0615,28.1778,0.381769,-0.0805686,1120.94,1.19444,1102.35
0406.3,6,65.0547,28.2383,0.388502,-0.121963,1120.96,1.22661,1102.41
0406.4,6,65.0455,28.2999,0.416542,-0.157315,1120.96,1.25057,1102.47
0406.4,6,65.0339,28.3619,0.464487,-0.192394,1120.96,1.26246,1102.54
0406.5,6,65.0202,28.4235,0.519429,-0.22645,1120.96,1.26138,1102.6
0406.5,6,65.0046,28.4842,0.564888,-0.259549,1120.97,1.25093,1102.66
0406.6,6,64.9873,28.5434,0.596284,-0.292858,1120.98,1.22518,1102.72
0406.6,6,64.9687,28.6002,0.598345,-0.324743,1120.99,1.18506,1102.78
0406.7,6,64.9491,28.654,0.597481,-0.357477,1121,1.13205,1102.84
0406.7,6,64.929,28.7042,0.607144,-0.390357,1121.01,1.06425,1102.89
0406.8,6,64.9087,28.7502,0.609057,-0.425833,1121.03,0.985535,1102.94
0406.8,6,64.8885,28.7915,0.559985,-0.463686,1121.04,0.893868,1102.99
0406.9,6,64.8691,28.8272,0.464981,-0.512944,1121.05,0.787279,1103.03
0406.9,6,64.8507,28.8571,0.348779,-0.567926,1121.06,0.674594,1103.07
0407.0,6,64.8335,28.8809,0.229239,-0.648581,1121.07,0.555732,1103.1
0407.3,6,64.7659,28.8561,-0.297828,-3.0115,1121.15,0.529299,1103.22
0407.4,6,64.7638,28.8248,-0.364713,-3.08875,1121.15,0.65865,1103.25
0407.4,6,64.7632,28.7873,-0.437164,-3.13494,1121.16,0.780428,1103.28
0407.5,6,64.7639,28.7438,-0.527312,3.12053,1121.16,0.89856,1103.33
0407.5,6,64.7653,28.6947,-0.624541,3.11051,1121.17,1.01131,1103.38
0407.6,6,64.767,28.6404,-0.712592,3.10833,1121.18,1.11023,1103.43
0407.6,6,64.7687,28.5816,-0.787126,3.11504,1121.19,1.19564,1103.49
0407.7,6,64.7699,28.519,-0.856493,3.12502,1121.21,1.27055,1103.55
