8,1792,1110
9,1798,1110
10,1798,1110
11,1804,1110
12,1806,1108
13,1812,1106
14,1812,1100
15,1812,1096
16,1814,1094
17,1816,1090
18,1820,1086
19,1820,1086
20,1824,1084
21,1832,1080
22,1832,1080
23,1832,1080
24,1836,1076
25,1836,1076
26,1840,1070
27,1844,1068
28,1848,1064
29,1848,1062
30,1850,1046
31,1850,1044
32,1852,1044
33,1856,1046
34,1884,1052
35,1920,1062
36,1962,1062
37,2014,1064
38,2074,1072
39,2106,1076
40,2120,1080
41,2148,1084
42,2186,1084
43,2206,1082
44,2240,1088
45,2262,1094
46,2296,1088
47,2334,1088
48,2368,1090
49,2376,1090
50,2400,1086
51,2422,1094
52,2450,1098
53,2474,1098
54,2490,1104
55,2510,1106
56,2522,1110
57,2550,1112
58,2582,1112
59,2604,1110
60,2636,1102
61,2642,1100
62,2670,1106
63,2674,1108
64,2710,1116
65,2732,1120
66,2750,1126
67,2800,1130
68,2814,1134
69,2820,1134
70,2832,1136
71,2852,1140
72,2866,1146
73,2874,1148
74,2890,1150
75,2890,1150
1,2930,1150
2,2930,1150
3,2932,1150
4,2956,1150
5,2958,1152
6,2958,1152
7,2954,1148
8,2952,1148
9,2946,1144
10,2946,1142
11,2946,1140
12,2946,1140
13,2946,1138
14,2946,1134
15,2946,1134
16,2946,1134
17,2946,1134
18,2946,1134
19,2940,1130
20,2942,1130
21,2942,1130
22,2942,1130
23,2942,1130
24,2948,1126
25,2948,1126
26,2948,1126
27,2948,1126
28,2948,1126
29,2948,1126
30,2948,1118
31,2946,1114
32,2942,1116
33,2928,1110
34,2926,1106
35,2920,1102
36,2908,1092
37,2894,1076
38,2876,1062
39,2858,1046
40,2842,1032
41,2836,1024
42,2834,1020
43,2820,1010
44,2818,1004
45,2814,1000
46,2812,998
47,2806,994
48,2802,990
49,2796,978
50,2790,970
51,2786,962
52,2784,956
53,2782,954
54,2782,954
55,2782,954
56,2782,956
57,2782,964
58,2778,966
59,2772,976
60,2766,982
61,2758,996
62,2756,998
63,2748,1002
64,2744,1008
65,2744,1008
66,2742,1018
67,2738,1026
68,2734,1038
69,2730,1040
70,2726,1048
71,2726,1050
72,2726,1052
73,2726,1052
74,2726,1052
75,2726,1052
1,2718,1072
2,2718,1072
3,2718,1072
4,2718,1072
5,2708,1086
6,2702,1094
7,2696,1104
8,2696,1104
9,2692,1106
10,2688,1106
11,2686,1108
12,2686,1108
13,2694,1120
14,2694,1122
15,2714,1142
16,2754,1144
17,2782,1142
18,2794,1144
19,2806,1144
20,2820,1150
21,2834,1154
22,2868,1164
23,2886,1182
24,2918,1198
25,2942,1206
26,2976,1220
27,3002,1238
28,3014,1238
29,3030,1254
30,3034,1260
31,3050,1268
32,3064,1274
33,3078,1286
34,3086,1288
35,3110,1294
36,3124,1298
37,3130,1310
38,3140,1318
39,3160,1328
40,3176,1338
41,3214,1352
42,3230,1354
43,3242,1362
44,3266,1370
45,3276,1370
46,3278,1378
47,3286,1388
48,3292,1392
49,3324,1408
50,3344,1420
51,3360,1432
52,3366,1436
53,3398,1442
54,3410,1446
55,3424,1450
56,3428,1452
57,3428,1454
58,3428,1456
59,3428,1464
60,3438,1474
61,3446,1480
62,3448,1480
63,3456,1488
64,3460,1494
65,3464,1498
66,3468,1500
67,3470,1504
68,3476,1508
69,3484,1512
70,3494,1522
71,3496,1530
72,3488,1530
73,3472,1526
74,3440,1514
75,3440,1514
1,3598,1494
2,3598,1494
3,3604,1492
4,3652,1476
5,3732,1446
6,3754,1424
7,3756,1422
8,3780,1406
9,3844,1402
10,3896,1386
11,3946,1384
12,3960,1380
13,3980,1372
14,3994,1372
15,4006,1370
16,4022,1368
17,4024,1368
18,4026,1368
19,4042,1368
20,4078,1370
21,4088,1374
22,4096,1372
23,4096,1372
24,4104,1378
25,4106,1380
26,4118,1384
27,4124,1384
28,4152,1368
29,4162,1362
30,4162,1362
31,4178,1356
32,4192,1350
33,4216,1348
34,4230,1336
35,4230,1334
36,4226,1324
37,4226,1324
38,4226,1324
39,4226,1324
40,4228,1322
41,4234,1316
42,4246,1312
43,4252,1312
44,4252,1322
45,4252,1322
46,4254,1322
47,4256,1322
48,4260,1320
49,4260,1320
50,4260,1320
51,4264,1320
52,4270,1316
53,4288,1310
54,4292,1310
55,4294,1310
56,4294,1310
57,4300,1310
58,4306,1312
59,4308,1314
60,4312,1312
61,4314,1312
62,4314,1312
63,4328,1304
64,4330,1302
65,4332,1302
66,4340,1300
67,4340,1298
68,4340,1298
69,4340,1298
70,4342,1300
71,4344,1300
72,4312,1300
73,4308,1300
74,4308,1300
75,4308,1300
1,3990,1498
2,3992,1498
3,3992,1496
4,3994,1494
5,3992,1494
6,3992,1494
7,3990,1492
8,3984,1496
9,3980,1498
10,3978,1500
11,3978,1502
12,3978,1506
13,3984,1506
14,3984,1506
15,3986,1512
16,3986,1512
17,3976,1514
18,3976,1514
19,3976,1514
20,3986,1514
21,3990,1516
22,3982,1524
23,3982,1524
24,3982,1524
25,3982,1524
26,3954,1530
27,3958,1532
28,3958,1532
29,3960,1532
30,3964,1542
31,3964,1542
32,3964,1542
33,3964,1542
34,3964,1542
35,3964,1536
36,3966,1530
37,3968,1526
38,3962,1526
39,3962,1526
40,3964,1528
41,3964,1530
42,3964,1530
43,3958,1532
44,3946,1528
45,3942,1528
46,3934,1524
47,3930,1520
48,3926,1512
49,3904,1484
50,3884,1446
51,3870,1414
52,3862,1402
53,3862,1400
54,3854,1382
55,3844,1376
56,3844,1376
57,3844,1376
58,3836,1368
59,3826,1362
60,3804,1344
61,3802,1344
62,3778,1332
63,3758,1328
64,3738,1316
65,3710,1316
66,3702,1316
67,3686,1316
68,3670,1314
69,3666,1314
70,3658,1332
71,3656,1336
72,3646,1338
73,3624,1354
74,3604,1368
75,3604,1368
1,3536,1414
2,3536,1414
3,3526,1416
4,3518,1422
5,3510,1436
6,3506,1444
7,3488,1478
8,3486,1480
9,3486,1484
10,3498,1484
11,3508,1482
12,3508,1472
13,3516,1466
14,3524,1460
15,3528,1460
16,3536,1452
17,3530,1448
18,3540,1446
19,3542,1446
20,3542,1446
21,3544,1446
22,3556,1454
23,3572,1458
24,3574,1460
25,3586,1458
26,3588,1458
27,3592,1466
28,3592,1468
29,3584,1468
30,3584,1468
31,3584,1468
32,3584,1460
33,3582,1458
34,3592,1456
35,3596,1456
36,3596,1460
37,3604,1468
38,3604,1470
39,3608,1478
40,3602,1482
41,3602,1482
42,3600,1462
43,3602,1458
44,3602,1448
45,3600,1442
46,3608,1446
47,3612,1442
48,3612,1440
49,3612,1436
50,3616,1432
51,3618,1430
52,3626,1430
53,3632,1432
54,3638,1426
55,3640,1424
56,3642,1424
57,3648,1426
58,3650,1426
59,3648,1424
60,3642,1422
61,3648,1428
62,3648,1430
63,3650,1432
64,3650,1432
65,3644,1428
66,3644,1428
67,3632,1432
68,3630,1434
69,3630,1426
70,3634,1426
71,3636,1430
72,3628,1442
73,3624,1442
74,3618,1440
75,3618,1440
1,3616,1436
2,3616,1436
3,3616,1436
4,3612,1436
5,3602,1440
6,3598,1442
7,3588,1448
8,3588,1448
9,3586,1448
10,3580,1446
11,3580,1446
12,3556,1450
13,3538,1462
14,3538,1468
15,3540,1470
16,3540,1482
17,3538,1486
18,3530,1506
19,3526,1516
20,3526,1516
21,3526,1524
22,3530,1528
23,3534,1530
24,3534,1532
25,3534,1532
26,3534,1532
27,3526,1532
28,3518,1534
29,3508,1536
30,3504,1528
31,3504,1528
32,3502,1528
33,3502,1528
34,3502,1528
35,3494,1526
36,3476,1524
37,3472,1524
38,3472,1524
39,3472,1524
40,3472,1522
41,3470,1516
42,3460,1506
43,3452,1498
44,3450,1492
45,3448,1484
46,3448,1482
47,3458,1474
48,3462,1468
49,3462,1468
50,3478,1468
51,3480,1466
52,3484,1466
53,3484,1466
54,3488,1468
55,3488,1468
56,3496,1476
57,3498,1478
58,3498,1478
59,3496,1478
60,3488,1472
61,3480,1472
62,3466,1478
63,3458,1482
64,3456,1482
65,3454,1478
66,3450,1478
67,3446,1478
68,3442,1478
69,3438,1478
70,3438,1478
71,3434,1480
72,3424,1496
73,3422,1500
74,3418,1500
75,3418,1500
1,3398,1500
2,3398,1500
3,3398,1500
4,3382,1500
5,3374,1502
6,3364,1506
7,3362,1506
8,3342,1516
9,3332,1520
10,3328,1520
11,3328,1520
12,3328,1510
13,3336,1506
14,3334,1506
15,3332,1514
16,3330,1518
17,3328,1522
18,3328,1524
19,3328,1526
20,3320,1526
21,3292,1528
22,3292,1528
23,3276,1520
24,3272,1518
25,3258,1514
26,3232,1514
27,3232,1514
28,3218,1524
29,3182,1558
30,3178,1560
31,3154,1576
32,3152,1584
33,3152,1588
34,3148,1600
35,3144,1602
36,3144,1604
37,3124,1600
38,3102,1582
39,3086,1570
40,3082,1560
41,3082,1560
42,3086,1550
43,3088,1550
44,3088,1550
45,3090,1550
46,3070,1566
47,3006,1584
48,3034,1574
49,3042,1582
50,3038,1588
51,3034,1590
52,2986,1578
53,2908,1510
54,2892,1486
55,2842,1434
56,2704,1360
57,2644,1332
58,2592,1294
59,2548,1278
60,2486,1248
61,2398,1204
62,2356,1182
63,2284,1124
64,2220,1086
65,2148,1056
66,2122,1050
67,2076,1046
68,2048,1030
69,2002,1008
70,1974,996
71,1924,984
72,1870,984
73,1816,984
74,1810,980
75,1810,980
1,1772,936
2,1772,936
3,1764,938
4,1734,936
5,1680,936
6,1628,936
7,1626,936
8,1622,940
9,1600,952
10,1586,960
11,1580,962
12,1566,962
13,1552,966
14,1536,978
15,1522,982
16,1506,984
17,1494,988
18,1476,994
19,1472,996
20,1470,1006
21,1460,1020
22,1456,1032
23,1450,1038
24,1440,1054
25,1430,1068
26,1422,1048
27,1424,1020
28,1424,1020
29,1396,1006
30,1390,1000
31,1388,988
32,1376,980
33,1364,972
34,1364,970
35,1354,966
36,1352,964
37,1344,964
38,1330,960
39,1330,960
40,1328,960
41,1328,960
42,1328,960
43,1358,944
44,1368,940
45,1370,940
46,1394,940
47,1408,938
48,1410,938
49,1410,938
50,1410,942
51,1418,948
52,1446,950
53,1462,948
54,1464,948
55,1464,944
56,1426,942
57,1426,936
58,1430,930
59,1430,930
60,1424,928
61,1414,920
62,1414,928
63,1414,936
64,1416,936
65,1432,940
66,1444,934
67,1446,928
68,1446,928
69,1446,906
70,1446,900
71,1438,896
72,1434,890
73,1420,882
74,1416,882
75,1416,882
1,1426,866
2,1426,866
3,1426,866
4,1426,866
5,1418,866
6,1414,866
7,1414,864
8,1424,864
9,1424,864
10,1424,864
11,1420,862
12,1412,848
13,1412,848
14,1414,848
15,1418,850
16,1418,850
17,1414,850
18,1406,850
19,1406,850
20,1406,850
21,1404,842
22,1404,842
23,1406,842
24,1406,834
25,1406,834
26,1408,834
27,1408,834
28,1404,834
29,1264,836
30,1264,836
31,1264,836
32,1250,840
33,1218,840
34,1196,842
35,1168,848
36,1156,848
37,1156,848
38,1148,848
39,1104,850
40,1082,860
41,1070,862
42,1066,858
43,1064,858
44,1064,858
45,1054,860
46,1052,860
47,1038,860
48,1036,860
49,1022,860
50,1022,860
51,1006,866
52,998,866
53,994,866
54,978,870
55,974,868
56,946,868
57,942,868
58,942,868
59,942,868
60,942,868
61,942,868
62,942,866
63,938,866
64,934,864
65,930,864
66,920,866
67,920,866
68,920,866
69,920,866
70,920,866
71,914,870
72,914,870
73,902,870
74,898,870
75,898,870
1,882,868
2,882,868
3,882,868
4,882,868
5,882,868
6,874,872
7,874,872
8,870,872
9,870,872
10,870,872
11,868,872
12,868,872
13,868,872
14,868,872
15,868,868
16,868,868
17,868,868
18,864,870
19,862,870
20,862,870
21,862,870
22,864,868
23,864,868
24,864,868
25,864,868
26,864,868
27,864,868
28,860,868
29,860,864
30,860,864
31,858,864
32,858,862
33,858,860
34,858,860
35,858,860
36,862,860
37,862,860
38,862,860
39,862,860
40,862,860
41,862,860
42,862,860
43,866,860
44,868,860
45,868,860
46,868,860
47,872,854
48,874,852
49,874,852
50,874,852
51,874,852
52,874,852
53,874,852
54,874,852
55,874,852
56,878,852
57,878,852
58,878,852
59,878,852
60,878,852
61,878,852
62,878,852
63,878,852
64,878,852
65,878,854
66,878,854
67,878,854
68,878,854
69,878,854
70,878,854
71,878,854
72,878,854
73,878,854
74,878,854
75,878,854
1,876,854
2,876,854
3,876,854
4,876,854
5,876,854
6,876,854
7,876,854
8,876,854
9,876,852
10,876,852
11,876,852
12,876,852
13,876,852
14,876,852
15,878,852
16,880,854
17,880,854
18,880,854
19,880,854
20,880,854
21,880,854
22,880,854
23,880,854
24,876,848
25,864,852
26,858,856
27,858,856
28,850,858
29,846,862
30,852,860
31,862,856
32,864,854
33,874,848
34,876,844
35,876,844
36,876,844
37,876,844
38,886,844
39,886,844
40,886,844
41,886,844
42,922,834
43,938,830
44,940,828
45,948,820
46,962,816
47,974,814
48,976,814
49,992,812
50,1000,812
51,1022,808
52,1030,802
53,1040,796
54,1056,790
55,1068,784
56,1076,780
57,1080,780
58,1092,780
59,1096,780
60,1116,780
61,1124,778
62,1142,770
63,1144,768
64,1146,760
65,1150,754
66,1152,752
67,1152,752
68,1152,752
69,1160,754
70,1162,758
71,1162,758
72,1162,758
73,1162,758
74,1174,752
75,1174,752
1,1186,746
2,1186,746
3,1186,746
4,1190,746
5,1194,746
6,1200,746
7,1200,746
8,1202,744
9,1202,742
10,1210,742
11,1218,740
12,1218,740
13,1220,742
14,1220,742
15,1220,742
16,1220,742
17,1220,742
18,1220,742
19,1226,736
20,1230,738
21,1230,740
22,1230,738
23,1230,738
24,1230,738
25,1230,738
26,1230,738
27,1232,738
28,1238,738
29,1238,738
30,1240,738
31,1246,734
32,1246,734
33,1246,734
34,1246,734
35,1246,734
36,1248,734
37,1248,734
38,1250,734
39,1250,734
40,1250,734
41,1250,734
42,1252,734
43,1270,734
44,1270,734
45,1272,734
46,1272,734
47,1272,734
48,1276,734
49,1278,734
50,1278,734
51,1278,734
52,1278,734
53,1282,734
54,1282,734
55,1284,730
56,1284,732
57,1284,730
58,1288,730
59,1306,730
60,1308,730
61,1330,720
62,1348,706
63,1372,692
64,1378,688
65,1398,680
66,1410,674
67,1458,658
68,1458,658
69,1482,656
70,1498,654
71,1532,654
72,1582,654
73,1600,652
74,1608,652
75,1608,652
1,1648,652
2,1650,652
3,1672,650
4,1676,648
5,1710,654
6,1748,678
7,1752,678
8,1784,674
9,1826,668
10,1842,668
11,1884,668
12,1904,666
13,1916,664
14,1928,656
15,1948,654
16,1962,654
17,1962,654
18,1970,650
19,1970,648
20,1958,634
21,1958,628
22,1956,622
23,1948,598
24,1944,586
25,1922,502
26,1920,484
27,1906,456
28,1892,432
29,1882,414
30,1870,374
31,1854,338
32,1850,332
33,1846,324
34,1840,296
35,1832,274
36,1828,262
37,1808,218
38,1804,210
39,1804,196
40,1800,182
41,1794,170
42,1792,148
43,1788,144
44,1780,126
45,1774,104
46,1770,94
47,1764,84
48,1764,82
49,1762,78
50,1750,60
51,1748,58
52,1736,44
53,1728,32
54,1714,8
55,1710,8
56,1706,6
57,1676,0
58,1666,0
59,1666,0
60,1666,0
61,1666,0
62,1666,0
63,1666,0
64,1572,20
65,1570,18
66,1562,10
67,1562,6
68,1558,6
69,1554,6
70,1554,6
71,1550,6
72,1546,16
73,1538,40
74,1528,36
75,1528,36
1,1712,54
2,1712,54
3,1712,64
4,1712,64
5,1714,86
6,1716,98
7,1710,128
8,1706,138
9,1702,148
10,1700,182
11,1700,208
12,1698,224
13,1698,232
14,1694,246
15,1696,258
16,1696,264
17,1700,278
18,1702,288
19,1704,310
20,1704,352
21,1704,368
22,1700,398
23,1692,430
24,1692,438
25,1698,448
26,1706,470
27,1710,498
28,1714,524
29,1708,568
30,1688,620
31,1684,640
32,1682,668
33,1686,690
34,1688,738
35,1692,772
36,1692,790
37,1694,800
38,1692,814
39,1690,816
40,1682,828
41,1664,830
42,1656,824
43,1656,818
44,1654,796
45,1654,784
46,1648,760
47,1646,748
48,1638,734
49,1638,720
50,1636,712
51,1636,704
52,1634,700
53,1642,704
54,1638,698
55,1634,688
56,1634,688
57,1632,684
58,1630,676
59,1632,672
60,1634,670
61,1622,670
62,1622,670
63,1630,670
64,1630,672
65,1632,676
66,1632,682
67,1636,682
68,1636,682
69,1648,690
70,1648,690
71,1654,700
72,1660,710
73,1662,720
74,1662,732
75,1662,732
1,1674,792
2,1672,792
3,1672,792
4,1672,798
5,1676,806
6,1676,806
7,1662,806
8,1646,814
9,1642,826
10,1642,828
11,1640,838
12,1636,846
13,1638,852
14,1634,862
15,1626,876
16,1622,884
17,1614,906
18,1608,918
19,1606,930
20,1604,944
21,1604,956
22,1580,938
23,1562,910
24,1538,876
25,1520,864
26,1506,856
27,1498,854
28,1482,846
29,1472,842
30,1468,840
31,1464,840
32,1450,838
33,1438,832
34,1432,830
35,1420,826
36,1394,818
37,1394,824
38,1394,830
39,1394,830
40,1394,834
41,1386,840
42,1376,846
43,1338,872
44,1330,876
45,1328,878
46,1326,884
47,1326,890
48,1316,904
49,1314,904
50,1312,916
51,1302,940
52,1294,964
53,1288,984
54,1284,994
55,1282,1006
56,1282,1024
57,1284,1036
58,1286,1040
59,1284,1048
60,1284,1048
61,1284,1048
62,1284,1048
63,1278,1058
64,1270,1064
65,1268,1068
66,1268,1068
67,1266,1072
68,1254,1072
69,1254,1064
70,1258,1056
71,1260,1056
72,1262,1056
73,1262,1056
74,1264,1056
75,1264,1056
1,1278,1062
2,1278,1062
3,1274,1066
4,1284,1074
5,1292,1098
6,1288,1092
7,1286,1090
8,1280,1082
9,1278,1078
10,1274,1070
11,1274,1052
12,1276,1042
13,1284,1040
14,1288,1040
15,1290,1040
16,1296,1044
17,1300,1040
18,1292,1034
19,1290,1030
20,1290,1022
21,1290,1012
22,1290,1012
23,1292,1012
24,1294,1012
25,1294,1014
26,1294,1012
27,1294,1012
28,1298,1012
29,1304,1014
30,1316,1014
31,1324,1010
32,1334,1010
33,1340,998
34,1342,992
35,1352,984
36,1358,980
37,1374,960
38,1374,960
39,1380,962
40,1384,964
41,1392,966
42,1420,960
43,1436,960
44,1444,960
45,1444,960
46,1462,966
47,1486,972
48,1502,982
49,1502,982
50,1506,986
51,1508,988
52,1516,994
53,1528,1002
54,1530,1002
55,1546,1000
56,1562,998
57,1588,998
58,1590,998
59,1590,998
60,1590,992
61,1590,992
62,1590,992
63,1586,1008
64,1582,1016
65,1582,1020
66,1582,1020
67,1578,1022
68,1572,1026
69,1570,1030
70,1570,1034
71,1570,1036
72,1570,1038
73,1570,1040
74,1570,1040
75,1570,1040
1,1568,1038
2,1568,1038
3,1558,1048
4,1554,1052
5,1554,1052
6,1554,1052
7,1554,1052
8,1562,1050
9,1568,1048
10,1568,1042
11,1566,1040
12,1554,1046
13,1550,1046
14,1552,1042
15,1554,1032
16,1556,1028
17,1556,1022
18,1556,1018
19,1556,1018
20,1552,1016
21,1550,1022
22,1550,1024
23,1546,1022
24,1546,1022
25,1546,1022
26,1542,1012
27,1542,1010
28,1542,1010
29,1536,1004
30,1536,1004
31,1534,1004
32,1534,1004
33,1528,1002
34,1522,1006
35,1522,1008
36,1522,1008
37,1518,1000
38,1514,996
39,1514,992
40,1526,994
41,1538,998
42,1538,998
43,1538,998
44,1540,996
45,1544,996
46,1546,996
47,1552,996
48,1560,992
49,1564,988
50,1568,986
51,1580,986
52,1584,986
53,1586,984
54,1594,982
55,1602,980
56,1612,976
57,1620,970
58,1622,970
59,1624,968
60,1646,952
61,1666,942
62,1694,932
63,1720,924
64,1756,912
65,1760,910
66,1800,900
67,1820,886
68,1848,872
69,1864,860
70,1896,842
71,1902,838
72,1906,836
73,1906,836
74,1908,836
75,1908,836
1,1938,826
2,1938,826
3,1938,826
4,1938,826
5,1938,822
6,1946,818
7,1946,818
8,1946,818
9,1946,818
10,1946,818
11,1946,818
12,1950,814
13,1970,808
14,1970,808
15,1962,808
16,1958,808
17,1958,810
18,1962,810
19,1962,810
20,1962,810
21,1964,814
22,1976,810
23,2030,788
24,2044,782
25,2068,782
26,2080,782
27,2096,776
