12	49.6625389682	46.6138287581
13	71.0929	71.6505
14	68.6345662336	37.3377912905
1	68.1129961627	25.3830037325
2	66.0768698626	58.4533554171
8	0	0
3	77.134	70.651
4	69.1794706728	49.2213295325
5	53.4513907522	43.7349954192
6	58.69942543	17.073379647
11	62.3815552633	49.9260023493
12	50.7419178662	48.6738817013
13	71.0929	71.6505
14	68.9774293705	39.5962612713
1	68.4340556367	26.1203928901
2	65.6044764247	60.4778470556
8	0	0
3	77.134	70.651
4	69.8270144156	50.3514384443
5	53.4953193967	44.1959286621
6	59.2358641511	18.3617972967
11	64.080469828	50.9082523049
12	52.1017519058	49.8543932147
13	71.0929	71.6505
14	69.230623238	41.72623906
1	69.4195219947	26.4794069984
2	65.4046348707	62.0352531325
8	0	0
3	77.134	70.651
4	70.7487453352	51.0218318509
5	53.7858113724	44.5989815616
6	59.6958122551	19.4307873492
11	65.0526813377	52.2534335642
12	53.6368542901	50.2656399098
13	71.0929	71.6505
14	69.6790593439	43.3620967595
1	70.3522437169	26.8104762174
2	65.6022720035	62.6041944769
8	0	0
3	77.134	70.651
4	72.1360396963	50.9717144203
5	54.5210966058	44.9431638969
6	60.2561919936	20.6647112562
11	65.4780108196	53.7815832566
12	55.1045620145	50.6469207437
13	71.0929	71.6505
14	70.624707955	44.6895196063
1	70.9894517118	26.9346311819
2	66.3126245693	62.3764666706
8	0	0
3	77.134	70.651
4	73.3913810593	50.7819071084
5	55.5727243046	45.2443963398
6	60.8569858211	22.0529038359
11	65.7524546645	55.3819995569
12	56.3074878188	51.4919561919
13	71.0929	71.6505
14	71.8236222469	45.5985616327
1	71.8933924833	26.8239651255
2	67.3993816486	61.931209961
8	0	0
3	77.134	70.651
4	74.1751976094	50.850095241
5	56.7328392201	45.6997013989
6	61.3569224282	22.9262266714
11	65.8232351702	57.1394853477
12	57.1822117921	52.9473242061
13	71.0929	71.6505
14	73.0974572784	45.7293515078
1	73.0999288533	26.9220068457
2	68.5838271745	61.588025914
8	0	0
3	77.134	70.651
4	74.5982529901	50.7662473148
5	57.5532892879	46.7572705944
6	61.6529502603	23.2390548907
8	65.5146231823	59.1305006397
11	65.8867027245	58.6222098639
12	57.9679047934	54.147827398
13	71.0929	71.6505
14	74.3198293768	45.5235778226
1	74.2950286933	27.2365694907
2	69.8453136918	61.5642785663
3	77.134	70.651
4	75.0733100247	50.2571868923
5	57.9018485434	48.0254038674
6	61.6584440619	23.6952140428
8	65.6867325486	59.6726462643
11	66.2392678287	59.8114070007
12	58.7675500838	54.3160271672
13	71.0929	71.6505
14	75.4403906846	45.2533108364
1	75.3612922279	27.5317785606
2	71.3102647902	61.804727465
3	77.134	70.651
4	75.5969043744	49.7638203903
5	58.3369236867	48.3990798852
6	61.7826996459	24.6156628857
8	66.2570916291	59.9607813544
11	67.0541432123	61.0353950222
12	59.746598886	54.1373864455
13	71.0929	71.6505
14	76.509300174	44.8918268407
1	76.3434414854	27.9013933485
2	72.835674807	61.9640623377
3	77.134	70.651
4	75.963178433	49.2659603974
5	58.9723290114	48.3578494291
6	62.689310763	25.7810388849
8	67.0127560879	60.1829115052
11	68.1376330575	62.1896660614
12	60.7231607312	55.2824293487
13	71.0929	71.6505
14	77.5028334118	44.6412822382
1	77.3925110248	28.3217990605
2	74.2692773028	61.7640783999
3	77.134	70.651
4	76.4427012543	48.2438682516
5	60.0693666075	48.8468304716
6	63.8931874304	26.8617666816
8	67.7763825383	60.6097890618
11	68.9048899971	62.6535024898
12	61.1757098886	57.4273501005
13	71.0929	71.6505
14	78.2233731749	44.021817225
1	78.5117903954	28.4620533714
2	75.3906266174	61.2137287806
3	77.134	70.651
4	77.169416276	47.3080225731
5	61.2854145616	49.3485004623
6	64.6758344196	27.4655618847
8	68.4054678976	60.8570628935
11	69.1204586937	61.9956645191
12	61.049051935	58.4999822093
13	71.0929	71.6505
14	78.2595273469	43.1663568696
1	79.448131833	28.324154259
2	75.8506669051	60.5961753937
3	77.134	70.651
4	77.6833655745	47.1349049759
5	61.6145905168	49.6053894946
6	65.0162426101	27.7843343947
8	68.5110211394	60.627706388
11	69.2799949835	60.6040061451
13	71.0929	71.6505
14	77.399323071	42.921330303
1	79.9773210874	27.9809373664
2	75.7961142282	59.9096167151
12	0	0
3	77.134	70.651
4	77.352615627	47.6750968203
5	61.3575002029	49.8975749449
6	65.0444562096	28.3054788795
8	68.056393515	60.4823257425
11	69.6782269636	58.9202701204
12	61.2548212901	58.9499054225
13	71.0929	71.6505
14	76.0146592219	43.27660115
1	79.8931866895	27.5738978552
2	75.4312554609	59.1157813508
3	77.134	70.651
4	76.1271718985	48.6141008364
5	61.098892898	50.1311659236
6	64.8674476666	28.8298850417
8	67.3974519419	60.8484439714
11	69.9293205556	57.311362793
12	61.4636441143	59.3848469639
13	71.0929	71.6505
14	74.6450375032	43.5769148841
1	79.0542392555	27.28237075
2	74.5022154882	58.3802392235
3	77.134	70.651
4	74.6119260748	49.559034005
5	60.7501952306	49.9824895983
6	64.7637462283	28.8214392678
8	66.7546922428	61.4694944972
11	69.88158976	56.2944977292
13	71.0929	71.6505
14	73.5908718664	43.2144767735
1	77.7753053252	26.8919790906
2	73.173795237	57.992261361
12	0	0
3	77.134	70.651
4	73.2269537096	50.2729147616
5	60.1981903022	49.7151638935
6	64.7625275642	28.2356511532
8	66.2019644535	61.9507698388
11	69.9594397932	55.7873137813
13	71.0929	71.6505
14	72.8401308012	42.3425029419
1	76.4530246901	26.2913685085
2	71.9933740791	57.8149146623
12	0	0
3	77.134	70.651
4	72.2155826534	50.6676579728
5	59.3453846051	49.3278626335
6	64.5875578481	27.5860565699
8	65.8163197609	62.0602581224
11	70.0706833421	55.4291378516
13	71.0929	71.6505
14	72.1864666518	42.0212678271
1	75.1647557131	26.0440828054
2	71.0157819315	57.3535607546
12	0	0
3	77.134	70.651
4	71.5186160066	50.5452986835
5	58.4492849956	48.6274152742
6	64.2195557368	27.1848801647
8	65.6848829087	61.5067836536
11	69.6833221206	55.2372848118
13	71.0929	71.6505
14	71.7516389668	42.1543547705
1	74.0140768839	26.3497665161
2	70.2365237006	56.6032497993
12	0	0
3	77.134	70.651
4	71.0555500023	49.7567912623
5	57.9068624099	47.8836434118
6	63.6550352757	26.7569238891
8	65.6191925405	60.5160426287
11	68.8621523498	55.221527154
13	71.0929	71.6505
14	71.7084741656	41.8730393166
1	73.3555577035	26.4420044536
2	69.9118199693	55.9499671427
12	0	0
3	77.134	70.651
4	70.8638695401	48.6710130456
5	57.6877763798	47.2614111618
6	62.9081355834	25.9377044002
8	65.4508016348	59.6940337872
11	68.0154670391	54.7278637205
13	71.0929	71.6505
14	71.8368415165	41.2727685393
1	73.2367014551	25.63889692
2	70.0507055776	55.5884443211
12	0	0
3	77.134	70.651
4	70.8097477809	47.7313908708
5	57.7222113523	47.222967137
6	62.4962645985	24.6937121275
8	65.5354938861	59.09356914
11	67.4376843733	53.3976221734
13	71.0929	71.6505
14	72.0030917664	40.564650509
1	73.5521154646	24.2168171845
2	70.2213239348	55.2416542569
12	0	0
3	77.134	70.651
4	70.8320268583	46.8039700259
5	57.8996394748	47.5086817259
6	62.8379368565	23.2361401548
8	65.9935054764	58.5712993756
11	67.2040250206	51.9914349989
13	71.0929	71.6505
14	72.3204927322	39.3547024729
1	74.4877636848	23.0289707916
2	70.3092757464	54.4200642534
12	0	0
3	77.134	70.651
4	71.1306865291	45.6308735499
6	63.576200129	21.8994187621
8	66.3835057023	57.9277421987
11	67.1658394597	51.0034535218
13	71.0929	71.6505
14	72.9305457076	37.5270954728
1	76.1354317601	22.3468070801
2	70.5810321733	53.1352356844
5	0	0
12	0	0
3	77.134	70.651
4	71.8553586301	44.3549103478
5	58.1748438646	45.9389102201
6	64.2434001804	20.7898165594
8	66.6441820181	56.9203070169
11	67.1232400205	50.2122983925
13	71.0929	71.6505
14	73.8287735282	35.8425541916
1	77.848796333	21.7099747862
2	71.1392649655	51.8525349761
12	0	0
3	77.134	70.651
4	72.7906315767	43.3227558167
5	58.6852581286	44.3863557448
6	64.7993290473	19.5467107064
8	67.1858486039	55.8761050858
11	67.2002483984	49.5863355026
13	71.0929	71.6505
14	74.895166869	34.2840999228
1	78.9530163023	20.8504201243
2	71.7315751971	50.7982726332
12	0	0
3	77.134	70.651
4	73.7279770457	42.531672672
5	59.0224083175	42.8216785101
6	65.2583601016	17.7472776691
8	67.6750465409	55.817047254
11	67.4338104694	48.9510225126
12	61.6050848306	52.8225075847
13	71.0929	71.6505
14	76.0133336243	32.2056543921
1	79.2354637334	19.488561857
2	72.338752901	49.8183166497
3	77.134	70.651
4	74.4493608752	41.5950947701
5	58.9266777707	41.1863893528
6	65.5565931093	15.7305242657
8	67.3808052561	56.3164039335
11	67.5516806616	47.9590274814
12	61.2685458723	52.4251150464
13	71.0929	71.6505
14	76.9390122497	29.8315543397
1	78.4414760593	17.369669691
2	72.9323412368	48.9020085565
3	77.134	70.651
4	74.8046694093	40.2326768754
5	58.4907766772	39.5531354814
6	65.7112005745	14.5006563318
8	66.6919110577	56.0784960731
11	67.3853011196	47.0691410681
12	60.1226979691	51.9488730625
13	71.0929	71.6505
14	77.3367199232	27.8170628708
1	76.5874873093	14.9928263764
2	73.2120011835	48.0225549207
3	77.134	70.651
4	74.9078682226	38.4358372986
5	57.6653341988	37.9085447888
6	65.6618984839	14.4380654346
8	66.1800661094	55.4278147033
11	66.9895177841	46.5827314999
12	58.5192704312	51.9769366731
13	71.0929	71.6505
14	77.023039768	26.1838343275
1	74.031078939	13.0620688844
2	73.1751462682	47.1648125339
3	77.134	70.651
4	74.5564450458	36.7528486178
5	56.6784674564	35.7579818189
6	65.1731149562	14.8661491904
8	65.2361950877	54.5810953712
11	66.603653436	45.9093263115
12	56.7738790785	52.030949691
13	71.0929	71.6505
14	76.1601311589	24.4225541228
1	71.0364924889	11.6500719428
2	72.7723667403	46.7467768098
3	77.134	70.651
4	73.8340393707	35.3332525877
5	55.518825525	33.0734224626
6	64.1276438384	15.15327884
8	63.2982814511	53.3361875569
11	66.1173830597	44.7753254646
12	54.7443323223	51.8099155447
13	71.0929	71.6505
14	74.9131240091	22.579660898
1	67.7481743322	10.3990697199
2	71.9770928107	46.6227611187
3	77.134	70.651
4	72.7931082011	34.0326627694
5	53.9216400327	30.624054387
6	62.6833969619	15.3041965624
8	60.9078358997	52.136151719
11	65.2687925719	43.5162620874
12	52.5044537644	51.0344413091
13	71.0929	71.6505
14	73.4395228343	20.9642717107
1	64.6497181818	9.4069255838
2	70.8807472777	46.4354359609
3	77.134	70.651
4	71.3463830007	32.8206146037
5	52.0778231816	28.9057779853
6	60.9356756839	15.5536910478
8	58.5055927734	51.1074814195
11	64.1945287032	42.1839246555
12	50.3477499856	49.9035226451
13	71.0929	71.6505
14	71.9898199262	19.5600715524
1	62.1538139778	8.8177172136
2	69.5367462741	46.4366548816
3	77.134	70.651
4	69.9345949357	31.586348094
5	50.0576567407	27.6156127466
6	58.9020421935	15.7847722408
8	56.441902207	50.2845246418
11	63.1758510821	40.9686629482
12	48.3213250341	49.168945061
13	71.0929	71.6505
14	70.8187545437	18.1906304574
1	59.9468863476	8.3841511075
2	67.8795661597	46.6705388737
3	77.134	70.651
4	68.9080303005	30.3003401561
5	48.0966648958	25.9745657236
6	56.6233279298	15.5546563369
8	54.7491143688	49.3650146555
11	62.4377341935	40.1939363507
12	46.7183345052	48.4365822086
13	71.0929	71.6505
14	69.789437288	16.8082785809
1	57.5009124972	7.9288311945
2	66.0669538229	46.5597574818
3	77.134	70.651
4	68.0434451355	28.7665611322
5	46.4229805588	23.6961250354
6	54.3327568259	14.6301405823
8	52.9729429493	48.1128590569
11	61.7969887913	39.5275491444
12	45.5602711736	47.0844051735
13	71.0929	71.6505
14	68.8098796813	15.3484352026
1	54.8853618905	7.7302139213
2	64.5014466763	45.8035100498
3	77.134	70.651
4	66.9143356921	27.4514476943
5	44.9188472414	21.0232392641
6	52.6885874892	13.1880046181
8	50.9581709039	46.8891271205
11	60.8395326156	38.7723301877
12	44.2669455279	45.3240466868
13	71.0929	71.6505
14	67.9922201218	13.7902031046
1	52.7234269909	8.1414030342
2	63.0646426705	45.1865172034
3	77.134	70.651
4	65.6495470592	26.8855181978
5	43.5546271317	18.1056446926
6	52.067457928	11.3844400957
8	49.4024478057	45.6620534982
11	59.5780791773	37.9568783444
12	42.8503097512	43.4761395542
13	71.0929	71.6505
14	67.3911047868	12.4230035711
1	51.4463675875	9.0332074422
2	61.7072320069	45.5428353104
3	77.134	70.651
4	64.7554680241	26.8424430958
5	42.5543444761	15.0932772177
6	51.8094068456	9.3945016124
8	48.6696360602	44.387863062
11	58.490911352	37.2179521099
12	41.8524214819	42.0636397279
13	71.0929	71.6505
14	67.0113783134	11.4712358819
1	50.7028232767	10.0385410501
2	60.8340284885	46.7161442112
3	77.134	70.651
4	64.4963385208	26.9267486004
5	41.9712187534	12.2338281321
6	50.9907382641	7.5865152249
8	48.0526669468	43.4758756878
11	58.0364533185	36.1831034194
12	41.3107744197	41.0793282787
13	71.0929	71.6505
14	66.8897768838	10.9273428462
1	50.2844668007	11.0520912028
2	60.0776004355	48.3029526779
3	77.134	70.651
4	64.7815884171	26.7531348512
5	41.6619494673	9.8057754405
6	49.5672004166	6.1121068947
8	47.3848348201	42.7472325394
11	57.9833788828	34.811889347
12	40.7770952729	40.3244543623
13	71.0929	71.6505
14	66.8808339375	10.5880346729
1	50.7233789958	12.2798464057
2	0	0
3	77.134	70.651
4	65.3009257763	26.3869240094
5	41.5053734742	8.0404263772
6	48.0778476953	4.8574628482
8	47.1655850559	41.38254666
11	57.8495971062	33.6450717308
12	40.265905201	39.2066218441
13	71.0929	71.6505
14	66.7151293372	10.2008806247
1	51.4531249762	13.6196449106
2	0	0
3	77.134	70.651
4	65.7767946108	26.2347184823
5	41.4886156813	6.9926472361
6	46.6282921262	3.7725091951
8	47.5653029751	40.1273051235
11	57.7376843485	32.5256647125
12	40.1103649644	37.5464758943
13	71.0929	71.6505
14	66.4065429455	9.8550187708
1	51.5743452899	14.9529082846
2	0	0
3	77.134	70.651
4	66.1944504954	26.4823438209
5	41.5826076515	6.6264697677
6	45.1066754594	2.823506038
8	48.1411444298	39.5902674757
11	57.7031213163	31.3874230325
12	40.343187825	36.4135356005
13	71.0929	71.6505
14	66.1828243879	9.7234403105
1	51.7077751088	16.4475525119
2	0	0
3	77.134	70.651
4	66.5851631126	26.9866804183
5	41.7752626791	6.9335762929
6	43.8126309576	1.8988107976
8	48.03778154	38.4217212175
11	57.6141838577	30.7422375523
12	40.6926166097	35.5481819282
13	71.0929	71.6505
14	66.155478571	9.5681009312
1	51.9815145988	17.615495178
2	0	0
3	77.134	70.651
4	67.0462001827	27.5309962294
5	42.013710075	7.9076441471
6	42.893751476	1.0346320792
8	47.6076401931	36.8390980148
11	57.3757987177	30.4780657728
12	40.8428114004	34.2558937931
13	71.0929	71.6505
14	66.2162624605	9.1812365393
1	51.7115598093	17.9266492212
2	0	0
3	77.134	70.651
4	67.7309215779	28.311752898
5	42.2541244707	9.3031572767
6	42.3175398082	0.4766874766
8	47.7465299546	35.720406384
11	56.7209018358	30.3917660678
12	40.6446958898	33.3909496097
13	71.0929	71.6505
14	66.3093517923	8.7218433008
1	51.1158765476	17.6318529377
2	0	0
3	77.134	70.651
4	68.4903429135	29.7141759829
5	42.5678783505	10.8034260827
6	42.1023171809	0.3543984008
8	48.3549097142	34.6344808081
11	56.0847251054	30.4681338122
12	40.3265804535	33.3894303346
13	71.0929	71.6505
14	66.5243703066	8.1981059548
1	50.711907793	16.9287444623
2	0	0
3	77.134	70.651
4	69.1521864927	31.2711467927
5	42.994687242	12.2370518136
6	42.1977841772	0.4290008702
8	48.7775543935	33.6193123425
11	56.1227527127	30.3387616613
12	40.2651582854	33.271707522
13	71.0929	71.6505
14	66.9098924066	7.497080252
1	50.9101615253	15.7353219385
2	0	0
3	77.134	70.651
4	69.7453296302	31.9658854668
5	43.4528941278	13.5232919522
6	42.5475422172	0.4279565711
8	48.9619752655	33.3998895801
11	56.8465206379	29.8530770575
12	40.238411692	32.6034644393
13	71.0929	71.6505
14	67.5876143995	6.8345227979
1	51.7075853054	14.3538574545
2	0	0
3	77.134	70.651
4	70.2488849407	31.7549754256
5	43.8199313453	14.7877056794
6	43.1074325255	0.3808362207
8	49.1694231993	33.5060421293
11	58.0710094522	29.2946226644
12	40.1963771434	31.9397212606
13	71.0929	71.6505
14	68.3043766604	6.0983416053
1	52.5306888386	13.3115483763
2	0	0
3	77.134	70.651
4	70.3374134334	31.09942936
5	43.9691541055	16.2789830561
6	43.7575847722	0.429459957
8	49.2819609381	33.5210428117
11	59.4363080484	28.5377493097
12	40.377572913	31.108241948
13	71.0929	71.6505
14	68.6628753361	5.1042128575
1	53.2772255096	12.5623654836
2	0	0
3	77.134	70.651
4	69.9686885724	30.2480306052
5	43.8534374054	17.8042441201
6	44.3983660397	0.5856678203
8	49.0578276248	33.4853893935
11	60.9022573674	27.3976070621
12	40.8092489697	29.9044247931
13	71.0929	71.6505
14	68.6419179798	3.9718717434
1	54.3165185091	11.8325471357
2	58.3454576021	50.6543117352
3	77.134	70.651
4	69.817794442	29.4089962509
5	43.6063042461	18.8688719245
6	45.0243628683	0.7398491488
8	48.6783376952	33.2968473664
12	41.0548140472	29.3411107492
13	71.0929	71.6505
14	68.5037568235	2.8954059233
1	55.392201716	11.1723473063
2	58.0559745321	50.8792501671
11	0	0
3	77.134	70.651
4	70.5390908508	28.5988712495
5	43.5578342022	19.5798380469
6	45.6624480292	0.9224266894
8	49.0035147893	33.0903449816
11	63.5150752775	25.0717562996
12	40.9807941275	29.5261964101
13	71.0929	71.6505
14	68.4417902637	2.1879850913
1	56.3313216638	10.6757287034
2	58.4270750156	51.177195858
3	77.134	70.651
4	71.8706326795	27.9637906295
5	43.6822900566	20.3484001357
6	46.3421758796	1.2447458583
8	49.982130933	32.5509181212
11	64.2321760756	24.290126972
12	41.0110847961	29.661576078
13	71.0929	71.6505
14	68.6275146289	1.9996667575
1	57.5710900442	10.2817991304
2	59.0666910078	51.247923502
3	77.134	70.651
4	73.0132868152	27.0224053249
5	43.68434493	20.8127209077
6	47.0882727098	1.6403752276
8	50.7951650519	31.7628146468
11	64.8447814509	23.8737177652
12	41.2028100496	29.2972433757
13	71.0929	71.6505
14	69.2532282987	2.0227358167
1	58.8072295875	9.6825116826
2	59.7992101898	50.827516758
3	77.134	70.651
4	73.7689189373	25.3356795912
5	43.719463127	20.4152555813
6	47.8060209793	2.0664634882
8	51.4266172864	31.2119081741
11	65.2933981433	23.5220982384
12	41.3200921089	28.7374579088
13	71.0929	71.6505
14	70.2951379688	1.9650386653
1	59.5607131874	8.7396942113
2	60.3977360406	50.6500652698
3	77.134	70.651
4	74.6678306187	23.6036010548
5	43.9976782409	19.7692122919
6	48.4107947505	2.4598540514
8	52.1301711596	30.6299686119
11	65.6499765241	23.1608708781
12	41.4432966799	28.7546910116
13	71.0929	71.6505
14	71.5477430389	1.7499353268
1	60.0847625201	7.7944790496
2	60.7438332336	51.3283477881
3	77.134	70.651
4	75.7498697558	22.2340583391
5	44.4305356543	19.7668262363
6	48.9708713603	2.6527562585
8	52.5650659924	30.2730806704
11	66.3048527925	22.9741966783
12	41.5034493884	28.8030178912
13	71.0929	71.6505
14	72.8686976159	1.6337375456
1	60.7390995223	7.0362862232
2	61.1719122453	52.4138981759
3	77.134	70.651
4	76.7228638942	21.0090891293
5	45.0851951327	20.1909255913
6	49.5024452972	2.7990279003
8	52.285016457	30.4326722087
11	67.0843589924	22.7034604515
12	41.4775625337	27.9759899765
13	71.0929	71.6505
14	74.1568877267	1.9936647346
1	61.645109529	6.3428229766
2	61.951432962	52.7800563154
3	77.134	70.651
4	77.4810172875	19.8052847354
5	45.6711217338	20.7034432388
6	49.8422750577	3.2206605838
8	51.6955260566	30.5951084697
12	41.502162424	26.9393057388
13	71.0929	71.6505
14	75.1303827108	2.7208724319
1	62.7018117776	5.5855133955
2	62.6589238538	52.1769273871
11	0	0
3	77.134	70.651
4	78.1455444223	18.6702332503
5	45.9107198035	21.0903187615
6	49.7890267786	3.702101624
8	51.6158940914	30.9431317227
11	66.8875980255	22.2355132597
12	41.4402125979	26.0837405565
13	71.0929	71.6505
14	75.9579272129	3.178208972
1	63.7432961651	4.7622771112
2	63.2000949917	51.1189783809
3	77.134	70.651
4	78.7689792902	17.7367958069
5	46.0554786399	21.1495362396
6	49.815899767	3.8706883001
8	52.0558392624	31.7531971481
11	66.468119	21.9656895877
12	41.2783011947	24.9791205613
13	71.0929	71.6505
14	77.0201252895	3.0567604657
1	64.6968214	3.9272239946
2	63.6801684501	50.2304915291
3	77.134	70.651
4	79.3175758205	16.9703698814
5	46.3338267069	21.2092487759
6	50.2936334684	3.718253182
8	52.6408908462	32.2672789805
11	66.344075103	21.8493702392
12	41.0732799059	24.0645072929
13	71.0929	71.6505
14	78.3402117361	2.6203231082
1	65.5171420217	3.1723598263
2	64.2085011401	49.6879797793
3	77.134	70.651
4	79.8572309031	16.028903265
5	46.7019850655	21.5033723326
6	50.7920980415	3.6254621984
8	53.1436206291	31.9457291074
11	66.5537535228	21.6125287386
12	40.9911700878	23.7297365105
13	71.0929	71.6505
14	79.8749523638	2.159217578
1	66.1814390212	2.6633159751
2	64.6490875204	48.9006169557
3	77.134	70.651
4	80.299400348	14.8361210528
5	47.1880251225	22.0053313702
6	51.2125126044	3.8639863777
8	53.5874015324	31.5036540051
11	66.8270115071	21.2844386532
12	41.3003521383	23.5851631967
13	71.0929	71.6505
14	81.4791590093	1.7071645222
1	66.7843182521	2.2942992117
2	64.7519077037	47.8214983922
3	77.134	70.651
4	80.6203946754	13.6956951637
5	47.6357950136	22.7808388296
6	51.5832413438	4.2219479723
8	54.0688087797	31.1053219382
11	67.1090374683	20.8969729689
12	41.7451110623	23.213743667
13	71.0929	71.6505
14	82.7625739831	1.1972429002
1	67.3829480209	2.0556574741
2	64.8189062605	46.8099144908
3	77.134	70.651
4	80.8557715797	13.1851215258
5	47.8014104121	23.6202410952
6	51.926895245	4.5213733166
8	54.4049800005	30.4530356994
11	67.5058550867	20.5578739187
12	41.933182118	22.3816840797
13	71.0929	71.6505
14	83.4130605089	0.8016530342
1	67.9240236695	2.0112396405
2	65.3002122232	45.7092113016
3	77.134	70.651
4	80.9798071072	13.5407814384
5	47.9262908781	23.8135970225
6	52.3638296014	4.6408941854
8	54.5648033914	29.8797889112
11	67.9241418199	20.5004648732
12	41.845149636	21.3439947829
13	71.0929	71.6505
14	83.5597074278	0.5862394053
1	68.4415755629	1.7721228479
2	66.2151902481	44.3889785278
3	77.134	70.651
4	81.0559806458	13.8667921577
5	48.0082013492	23.2375892885
6	52.7365974521	4.5753795809
8	54.8614844033	29.3418012536
11	68.1099963512	20.6288092359
12	41.5430004011	20.5288474565
13	71.0929	71.6505
14	83.4442469257	0.617660925
1	68.910141122	1.3687192198
2	67.2671720822	42.7793588179
3	77.134	70.651
4	81.2398668455	13.5373932678
5	47.8359148027	22.689647609
6	53.0285174921	4.6573531697
8	55.3256070865	28.8018903586
11	67.9420819555	20.3875295358
12	41.5769467179	19.9910362938
13	71.0929	71.6505
14	83.2473251682	1.0387177507
1	69.1597288784	1.0309761488
2	68.3070496108	41.144022341
3	77.134	70.651
4	81.4246839998	13.0191610021
5	47.7985747257	22.3684842282
6	53.526400121	5.0435106562
8	55.6987701137	28.63362751
11	67.602688084	19.6393655622
12	41.9691555268	19.6286000828
13	71.0929	71.6505
14	83.3450753199	1.4676692779
1	69.1065094874	0.8505083759
2	69.2687388581	39.8041531369
3	77.134	70.651
4	81.317641112	12.6375394003
5	48.0956147039	21.7795848869
6	54.0504513191	5.4702612053
8	55.8959641724	28.5886731967
11	67.3763877773	18.8685839464
12	42.3335196284	19.164883397
13	71.0929	71.6505
14	83.4459452912	1.7450328677
1	68.7887697764	1.098379241
2	69.9864636554	38.8201950629
3	77.134	70.651
4	81.1250790045	12.4565412131
5	48.2559783955	20.6885096274
6	54.5471556471	5.7789041735
8	56.1213359215	28.641146944
11	67.0646612598	18.3564952373
12	42.7515640213	18.246742915
13	71.0929	71.6505
14	83.18505408	1.9893024181
1	68.2673548655	1.587596035
2	70.4580959312	37.9999761449
3	77.134	70.651
4	81.1399771739	12.730983068
5	48.140236989	19.4320862475
6	55.3248427179	6.0807299177
8	56.3621031885	28.9264982788
11	66.5040132547	18.1493536642
12	43.0307300478	16.9612729188
